ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,NOMBRE-INSTALACION URI,ACCESIBILIDAD-INSTALACION,Dirección,DISTRITO-INSTALACION,DISTRITO-INSTALACION URI,BARRIO-INSTALACION,BARRIO-INSTALACION URI,CODIGO-POSTAL-INSTALACION,TIPO,AUDIENCIA
12514289,Octubre Negro en Madrid: 'Hacia un nuevo orden mundial',Ver en página web,1,0,,,2025-10-02T00:00:00Z,2025-10-02T23:59:00Z,18:40,"En esta mesa, hablaremos de cómo estamos viviendo un mundo multipolar. China, la segunda economía mundial, tiene avances tecnológicos que le permiten diseñar una nueva política de visión global. Junto con China han aparecido nuevas potencias emergentes, como la India, con lo que el poder económico se ha distribuido, mientras ha comenzado el declive de los Estados Unidos. Se está cuestionando la democracia ante la autocracia. En algunos países los derechos solo se garantizan para algunos sectores de la población, los más favorecidos. En Occidente hay un declive moral.   Actualmente no hay  solo dos bloques. El bloque occidental defensor de la democracia y Rusia y China partidarios de la autocracia. El bloque occidental ya no tiende a ser el dominante.    Participantes:       Gabriel Monte Vado,  ex-agente de Inteligencia, escritor e historiador.    Moderadora:     María José García Molina   Acceso libre hasta completar aforo.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e237ab55f80e1910VgnVCM2000001f4a900aRCRD,Octubre Negro en Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Iván de Vargas,https://wikidata.org/entity/Q2886368,"1,6",CALLE SAN JUSTO 5,Centro,https://wikidata.org/entity/Q1763376,Palacio,https://wikidata.org/entity/Q2136510,28005,RecitalesPresentacionesActosLiterarios,Todos los públicos
50059069,Octubre Negro en Madrid: 'Las mujeres no fatales de Alfred Hitchcock',Ver en página web,1,0,,,2025-10-03T00:00:00Z,2025-10-03T23:59:00Z,19:20,"El gran director de cine inglés Alfred Hitchcock es conocido por ser el Mago del Suspense, por cambiar de manera extraordinaria el lenguaje cinematográfico a mediados del siglo XX y por los cameos que él mismo protagonizaba en sus películas. Pero no sólo se le conoció por todo lo anterior, también fue espectacular la presencia de las actrices, todas rubias, en las películas que dirigía. Rubias enigmáticas, rubias de belleza hipnotizadora, rubias portadoras de la elegancia innata de un Hollywood ya extinto.    Muchos de sus coetáneos, y de los nuestros, le han acusado de mil y una barbaridades relacionadas con sus actrices, con los personajes que ellas interpretaban y con la relación de poder que sobre ellas ejercía; pero Hitchcock homenajea a la mujer en cada una de sus cintas hasta límites insospechados. Sobre este homenaje hitchcodiano  a la belleza de la mujer, a su presencia y relación con los hombres protagonistas y al poder de atracción que ejercían y ejercen sobre los espectadores trata esta charla de un amante del cine clásico, del cine producido con el amor por las cosas bien hechas y, como no podía ser de otra manera, por el arte en mayúsculas.    Participantes:       Javier Fernández,  director del programa de radio 'El tábano'.   Moderador:   José Vaccaro Ruiz, escritor y abogado.  Acceso libre hasta completar aforo.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d54673bc30859910VgnVCM200000f921e388RCRD,Octubre Negro en Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Iván de Vargas,https://wikidata.org/entity/Q2886368,"1,6",CALLE SAN JUSTO 5,Centro,https://wikidata.org/entity/Q1763376,Palacio,https://wikidata.org/entity/Q2136510,28005,RecitalesPresentacionesActosLiterarios,Todos los públicos
12785533,Ombligo,Ver en página web,0,0,,,2025-10-16T00:00:00Z,2025-10-16T23:59:00Z,19:30,"Lúdica y festiva, jovial, rebosante de energía. Así podría definirse la música de Ombligo, proyecto musical impulsado por los madrileños Anika y Ángel Cáceres que parece sumergirse en el universo  gypsy   de los Balcanes. La fusión es algo inherente en el quehacer de este dúo de virtuosos, pues a ese folclore balcánico se unen el bolero y el  swing  con ciertos toques de  jazz  contemporáneo. Toda esa mezcla permite al oyente adentrarse en un viaje por el mundo a través de sus canciones. Es un periplo emocional y sensorial, pero también, y de algún modo, físico, gracias a su violín y su guitarra, elementos clave en un universo personal que en directo se expande con la suma de contrabajo, cello, flauta, tabla de lavar y percusiones. Influenciados por artistas como King Crimson, Renato Carosone y la música clásica, su música de carácter progresivo no tiene límites y transmite una alegría exuberante que es más necesaria que nunca en estos tiempos de incertidumbre.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=da5707f005117910VgnVCM2000001f4a900aRCRD,Sinetiq. Música sin etiquetas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,https://wikidata.org/entity/Q56426764,1,PLAZA CIBELES 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28014,ProgramacionDestacadaAgendaCultura,Todos los públicos
50047818,Pablo García-López y Duncan Gifford,18 euros,0,0,,,2025-11-27T00:00:00Z,2025-11-27T23:59:00Z,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7afc365445339910VgnVCM200000f921e388RCRD,Pablo García-López y Duncan Gifford,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,https://wikidata.org/entity/Q56426480,1,CALLE CONDE DUQUE 9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,ProgramacionDestacadaAgendaCultura,Todos los públicos
50070099,Parque Enrique Tierno Galván,Ver en página web,1,0,,,2025-11-21T00:00:00Z,2025-11-21T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=db5fd5d07a499910VgnVCM100000891ecb1aRCRD,Parque Enrique Tierno Galván,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e09f680e2383e210VgnVCM1000000b205a0aRCRD,Enrique Tierno Galván Park,https://wikidata.org/entity/Q6062644,2,CALLE MENESES 4,Arganzuela,https://wikidata.org/entity/Q2000929,Legazpi,https://wikidata.org/entity/Q3773990,28045,ExcursionesItinerariosVisitas,Todos los públicos
50066121,Pelejebre,Ver en página web,1,0,,,2025-10-12T00:00:00Z,2025-10-12T23:59:00Z,19:00,"Música Folk.    Recomendada para todos los públicos.   Pelejebre es un grupo de música de raíz, que toma como principal inspiración la música tradicional de Castilla y León. Con esta y otras músicas como referencia, tratan de hacer composiciones propias que exploren las posibilidades del folclore sin que este pierda su esencia. Otro de sus objetivos es aportar un nuevo enfoque a las canciones tradicionales con nuevas interpretaciones. Sus conciertos se convierten en una celebración y en una muestra de la conexión entre la juventud y la tradición, permitiendo mostrar la música y la cultura de raíz desde una perspectiva fresca y joven. La fiesta, el disfrute y la emoción son algunos de los ejes principales que el grupo intenta transmitir con sus composiciones",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b3c17615cca79910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural Antonio Machado,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Antonio Machado,https://wikidata.org/entity/Q110749182,1,CALLE SAN ROMAN DEL VALLE 8,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Arcos,https://wikidata.org/entity/Q9627876,28037,Musica,Todos los públicos
50071065,Película: La hora de los valientes,Ver en página web,1,0,,,2025-10-15T00:00:00Z,2025-10-15T23:59:00Z,19:00,"Director: ANTONIO MERCERO País: España Año: 1998 Duración: 117 m. Género: Drama  Ambientada en el Madrid de la Guerra Civil española, la película sigue a Manuel, un joven anarquista que trabaja en el Museo del Prado. Cuando los bombardeos amenazan las obras de arte, el gobierno decide evacuarlas a Valencia. Manuel encuentra un autorretrato de Goya y se propone protegerlo, mientras vive una historia de amor en medio del conflicto.  PREVIA A LA PROYECCIÓN HABRÁ PRESENTACIÓN DE LA PELÍCULA",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d940825238599910VgnVCM100000891ecb1aRCRD,Ciclo de cine: Historias entre dos pantalas. Filmografía selecta de Antonio Mercero,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b063d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa del Reloj,https://wikidata.org/entity/Q56426877,1,PASEO CHOPERA 6,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,CineActividadesAudiovisuales,Todos los públicos
50071063,Película: Planta 4ª,Ver en página web,1,0,,,2025-10-08T00:00:00Z,2025-10-08T23:59:00Z,19:00,"Director: ANTONIO MERCERO País: España Año: 2004 Duración: 101 m. Género: Drama  Se aborda con sensibilidad y humor la vida de un grupo de adolescentes que comparten una planta de hospital, a pesar de las circunstancias, los chicos mantienen una actitud positiva y crean un ambiente de camaradería y humor.  PREVIA A LA PROYECCIÓN HABRÁ UNA PRESENTACIÓN DE LA PELÍCULA Y UN COLOQUIO AL TERMINO DE LA MISMA",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cce825238599910VgnVCM100000891ecb1aRCRD,Ciclo de cine: Historias entre dos pantalas. Filmografía selecta de Antonio Mercero,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b063d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa del Reloj,https://wikidata.org/entity/Q56426877,1,PASEO CHOPERA 6,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,CineActividadesAudiovisuales,Todos los públicos
50063316,Pequeños Vanguardistas,Matrícula: 10 euros por sesión . Sesiones independientes Sólo se devolverá el importe de la matrícula en caso de que la organización cancele la actividad.,0,0,,,2025-09-27T00:00:00Z,2025-11-29T23:59:00Z,,"Nos inspiraremos en la obra de grandes artistas de las primeras vanguardias, para hacer nuestras creaciones de grabado, escultura y pintura.  Inspirados por su espíritu libre e innovador, los más pequeños de la casa darán rienda suelta a su creatividad en un espacio donde todo está permitido. Mezclarán formas, colores y materiales, dejando que la sorpresa, la intuición y la imaginación sean sus guías. Pequeños Vanguardistas no es solo un taller: es una experiencia sensorial y artística que siembra la semilla de la curiosidad, el pensamiento libre y el amor por el arte desde la infancia.  Imparte: Creativiteka.  Público: de 3 a 8 años. Acompañados por un adulto.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=61af7b3cd2079910VgnVCM200000f921e388RCRD,Programación infantil y juvenil Casa del Lector,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,1,PLAZA LEGAZPI 8,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Familias
50003977,Pequeños Vanguardistas. José de Creeft: taller de escultura,Ver en página web,0,0,,,2025-10-11T00:00:00Z,2025-10-11T23:59:00Z,,A las 11 y 12:30 horas.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb5959ae518f7910VgnVCM100000891ecb1aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD,Casa del Lector,https://wikidata.org/entity/Q5755511,3,PASEO CHOPERA 14,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Familias
50003978,Pequeños Vanguardistas. Taller de pintura,Ver en página web,0,0,,,2025-11-29T00:00:00Z,2025-11-29T23:59:00Z,,A las 16:30 y a las 18 horas.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b5959ae518f7910VgnVCM100000891ecb1aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD,Casa del Lector,https://wikidata.org/entity/Q5755511,3,PASEO CHOPERA 14,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Familias
12816530,"Personas, lugares y cosas",6 a 22 euros,0,1,"M,X,J,V,S,D",,2025-11-25T00:00:00Z,2026-01-11T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e809517495c7910VgnVCM1000001d4a900aRCRD,"Personas, lugares y cosas",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,Teatro Español,https://wikidata.org/entity/Q3891573,"1,6",CALLE PRINCIPE 25,Centro,https://wikidata.org/entity/Q1763376,Cortes,https://wikidata.org/entity/Q2535637,28012,TeatroPerformance,Todos los públicos
12785542,Piers Adams &amp; Lyndy Mayle. Baroque Alchemy,Ver en página web,0,0,,,2025-11-27T00:00:00Z,2025-11-27T23:59:00Z,19:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ffa707f005117910VgnVCM2000001f4a900aRCRD,Sinetiq. Música sin etiquetas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,https://wikidata.org/entity/Q56426764,1,PLAZA CIBELES 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28014,ProgramacionDestacadaAgendaCultura,Todos los públicos
50001396,Poeta (perdido) en Nueva York,"Entrada general - 20 euros Tarifa reducida: 16 euros : Carné joven, mayores de 65, familia numerosa, discapacidad y acompañante, desempleados y carné de bibliotecas municipales de Madrid. Otros: Amigos TFG - 14 euros. Grupos -  15 euros Discapacidad y acompañante - 16 euros Personas con movilidad reducida y acompañante - 14,5 euros Menores de 14 años - 15 euros Reservas de Amigos TFG.  Contacto y reservas: taquilla.fernangomez@teatrofernangomez.es  /  amigos@teatrofernangomez.com. Tlfonos: 913184733 /734. Este espectáculo está acogido al Joven Bono Cultural.  Si tienes entre 16 y 26 años, apúntate AQUÍ al JOBO y ven gratis .",0,1,"M,X,J,V,S,D",,2025-09-11T00:00:00Z,2025-10-19T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=01d420854c8e7910VgnVCM200000f921e388RCRD,Poeta (perdido) en Nueva York,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,https://wikidata.org/entity/Q56426930,"1,6",PLAZA COLON 4,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,ProgramacionDestacadaAgendaCultura,Mayores
50070623,PREPARANDO HALLOWEEN. Laboratorios de creatividad infantil: Maquillaje terrorífico y Farolillos de miedo,Ver en página web,1,1,S,,2025-10-18T00:00:00Z,2025-10-25T23:59:00Z,16:30,Sábados 18 y 25 de 16:30 a 18:30 h.  Actividades creativas para niñ@s de 5 a 12 años.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=54ddc4fc71599910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural La Vaguada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural La Vaguada,https://wikidata.org/entity/Q24707669,1,AVENIDA MONFORTE DE LEMOS 38,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,El Pilar,https://wikidata.org/entity/Q3773964,28029,ActividadesCalleArteUrbano,Niños
12808471,Pródigo,Ver en página web,0,1,"M,X,J,V,S,D",,2025-10-09T00:00:00Z,2025-10-19T23:59:00Z,19:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=981b52a730d87910VgnVCM1000001d4a900aRCRD,Pródigo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=835295423e700910VgnVCM2000001f4a900aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,"1,6",PASEO CHOPERA 14,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Todos los públicos
50066958,Que no llueva mañana y Paloma Negra: La Reina de las Anfetaminas,Ver en página web,1,0,,,2025-11-10T00:00:00Z,2025-11-10T23:59:00Z,18:30,Festival de cine.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=87dc9f2748c79910VgnVCM200000f921e388RCRD,El ojo cojo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa de Vacas,https://wikidata.org/entity/Q108328073,1,PASEO COLOMBIA 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,CineActividadesAudiovisuales,Todos los públicos
12808824,Quedada de cine: Pequeña Miss Sunshine,Ver en página web,1,0,,,2025-10-15T00:00:00Z,2025-10-15T23:59:00Z,11:00,"Esta actividad se enmarca en las iniciativas para prevenir la soledad no deseada y organizada por el Centro Municipal de Salud comunitaria Fuencarral-El Pardo, en la que se proyectará la película 'Eduardo Manostijeras' tras la cual, se realizará un coloquio. Sinopsis: Los Hoover son una familia muy peculiar: el abuelo esnifa cocaína y suelta palabrotas, el padre fracasa estrepitosamente dando cursos para alcanzar el éxito, la madre no da abasto, el tío se está recuperando de un suicidio frustrado tras ser abandonado por su novio, el hijo adolescente lee a Nietzsche y guarda un mutismo absoluto. Y Olive, la hija pequeña, una niña gafotas y más bien gordita, quiere ser una reina de la belleza. Cuando, gracias a un golpe de suerte, la invitan a participar en el concurso de 'Pequeña Miss Sunshine', en California, la acompaña toda la familia. Hacinados en una destartalada furgoneta Volkswagen, se dirigen hacia el Oeste en un trágicómico periplo de tres días lleno de inesperadas sorpresas. El debut de Olive será el detonante de un cambio profundo en esta familia de inadaptados. (FILMAFFINITY).",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=417a8deaeed87910VgnVCM1000001d4a900aRCRD,Quedada de cine,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal José Saramago de Santiago de Compostela - Conxo,https://wikidata.org/entity/Q85820002,"1,5,6",AVENIDA MONFORTE DE LEMOS 38,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,El Pilar,https://wikidata.org/entity/Q3773964,28029,CineActividadesAudiovisuales,Todos los públicos
12597616,Rafael Ramírez,Desde 18 euros,0,1,"S,D",,2025-12-27T00:00:00Z,2025-12-28T23:59:00Z,,"Sábado 20 horas, domingo 19 horas Un viaje en el tiempo. Transitar en lo que sucedió. Antonio Gades en la danza flamenca y nuestra propia visión de los hechos. Gades, el artista como faro de guía, su persona como percha del concepto y su danza como hilo conductor de un espectáculo donde, sin duda, él es el protagonista y nosotros los encargados de traerlo de nuevo a la escena actual. Gades en la escena será lo que fue y lo que somos. Gades será la crónica de un suceso. Si nos adentramos un poco más en el trasfondo de este espectáculo, podremos ver bastante presente a Gades: sus nociones, su esencia en la danza, su revolución, su atrevimiento y su concepción del espacio escénico. Con esto, dejaremos constancia de que su visión no era tan lejana a la actual.    Crónica de un suceso es un homenaje por el XX aniversario de su muerte, pero no es un espectáculo biográfico ni la pretensión es imitarlo, aunque los puntos de inflexión de su vida será nuestro timón en este viaje. En base a estas premisas, construimos un impecable camino, con un lenguaje que se basa en el baile flamenco transitando y cruzando líneas de lo más vanguardista. Crónica de un suceso será su baile y concepto, en cuerpo y alma, traído al siglo XXI. *Música en directo *Para todos los públicos Espectáculo incluido en los Abonos  Flamenco  y  Nuevos creadores .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b4da52df5d253910VgnVCM1000001d4a900aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,1,PASEO CHOPERA 14,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,DanzaBaile,Todos los públicos
50047733,Recirquel Cirque Danse «Paradisum»,20 euros,0,1,"L,M,X,J,V,S,D",,2025-12-20T00:00:00Z,2025-12-21T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=39a6b4d724339910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,https://wikidata.org/entity/Q56426480,1,CALLE CONDE DUQUE 9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,ProgramacionDestacadaAgendaCultura,Todos los públicos
50056483,Recital de viola y piano,Ver en página web,1,0,,,2025-10-15T00:00:00Z,2025-10-15T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0777a8fad659910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa de Vacas,https://wikidata.org/entity/Q108328073,1,PASEO COLOMBIA 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,Musica,Todos los públicos
50047815,"Red Fish Blue Fish, con dirección artística de Steven Shick",20 eruos,0,0,,,2025-11-06T00:00:00Z,2025-11-06T23:59:00Z,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=01ec365445339910VgnVCM200000f921e388RCRD,"Red Fish Blue Fish, con dirección artística de Steven Shick",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,https://wikidata.org/entity/Q56426480,1,CALLE CONDE DUQUE 9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,ProgramacionDestacadaAgendaCultura,Todos los públicos
50042027,Rent (30º aniversario),"Entrada general - 50 euros Tarifa reducida: 40 euros : Carné joven, mayores de 65, familia numerosa, discapacidad y acompañante, desempleados y carné de bibliotecas municipales de Madrid. Colectivos - 35 euros Otros: Amigos TFG - 35 euros. Grupos -  38 euros Discapacidad y acompañante - 40 euros Personas con movilidad reducida y acompañante - 40 euros Menores de 14 años - 38 euros Menores de 2 años acompañados - 1 euros JOBO - 35 euros Reservas de Amigos TFG.  Contacto y reservas: taquilla.fernangomez@teatrofernangomez.es  /  amigos@teatrofernangomez.com. Tlfonos: 913184733 /734. Este espectáculo está acogido al Joven Bono Cultural.  Si tienes entre 16 y 26 años, apúntate AQUÍ al JOBO y ven gratis .",0,1,"M,X,J,V,S,D",,2025-12-23T00:00:00Z,2026-01-25T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=62c20ad1e7919910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,https://wikidata.org/entity/Q56426930,"1,6",PLAZA COLON 4,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,DanzaBaile,Mayores
50051680,Repair Café Madrid,Gratuito,0,1,S,,2025-09-06T00:00:00Z,2025-12-13T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0be0cac07839910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD,Medialab-Matadero,https://wikidata.org/entity/Q110610911,1,PASEO CHOPERA 14,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Todos los públicos
